time_s,load_MW,measured_frequency_Hz,model_frequency_Hz,measured_electrical_power_MW,model_electrical_power_MW,measured_gate_pu,model_gate_pu,measured_flow_m3s,model_flow_m3s,measured_penstock_inlet_Pa,measured_penstock_outlet_Pa,frequency_residual_Hz,power_residual_MW
30.95,74.59720405231342,50.07573584205688,50.08200710984255,74.70727322052828,74.71955407444672,0.535561479026524,0.5344566867582113,22.002804556150494,21.959996148601924,3.7399584429900143e6,3.736792661190767e6,-0.0062712677856708865,-0.01228085391844047
31.0,74.62864211317087,50.074156727200965,50.07978338943726,74.7384576756597,74.74772463350864,0.5357291856143394,0.534508737376941,21.99954436668616,21.961852248864005,3.739924305243685e6,3.7367900866758013e6,-0.005626662236295488,-0.009266957848936386
31.05,74.66425379492685,50.07287952729309,50.077445985951286,74.75436274944518,74.77990272993615,0.5356602852743734,0.5345629054004986,22.00395030951683,21.9637900491087,3.73994079224822e6,3.7367539775518584e6,-0.004566458658196382,-0.025539980490975722
31.1,74.70317242725163,50.070450971882295,50.07497991592397,74.79089644702245,74.81519717900863,0.5354281296989034,0.5346193889214117,22.010841185231296,21.965811933444833,3.73991903431517e6,3.7366913845576947e6,-0.00452894404167381,-0.02430073198618743
31.15,74.74432375427344,50.06682956851236,50.0723746168703,74.85300482364244,74.85251559017235,0.5351353943085402,0.5346784042857494,22.00641537912374,21.96792177183387,3.7399058238521693e6,3.7366332677320237e6,-0.005545048357937787,0.0004892334700912215
31.2,74.78648729613153,50.06815404321827,50.069624472295196,74.85035579328131,74.89062669038762,0.5356397966179289,0.5347401775469629,22.00462006708847,21.970124777674233,3.7398909563418035e6,3.736524736566205e6,-0.0014704290769245176,-0.0402708971063106
31.25,74.828367333738,50.06444974061573,50.0667298424582,74.88566555536137,74.9282330370097,0.5352823159905423,0.5348049281243564,22.013433670833553,21.97242713352637,3.739837921491854e6,3.7364496534673953e6,-0.002280101842472959,-0.04256748164833368
31.3,74.86866887249846,50.061190689370974,50.063697033325084,74.93869884190714,74.96404711442199,0.5362223723975733,0.5348728552825897,22.011276920714867,21.974835703926544,3.7398045989880995e6,3.736331167725528e6,-0.0025063439541099797,-0.02534827251484728
31.35,74.90617360468359,50.0586817195543,50.06053799957032,74.98580276852994,74.9968670027935,0.5359204783890326,0.5349441190456841,22.016763832334885,21.977357345636648,3.739778167877095e6,3.7361659221524587e6,-0.0018562800160211168,-0.011064234263557182
31.4,74.93981089014682,50.05685352743309,50.05727014188438,75.03477310419765,75.02564716219618,0.536181405451078,0.5350188354559257,22.0147651509111,21.97999873406847,3.7397031102726995e6,3.7359919935553684e6,-0.0004166144512893766,0.009125942001475096
31.45,74.96871911114562,50.056793620399425,50.05391541857572,75.08605593150908,75.04955850856489,0.5358445535202017,0.5350970616346448,22.020142158051225,21.98276569974374,3.7396811823962843e6,3.7358211687131557e6,0.00287820182370524,0.03649742294419411
31.5,74.99229340630119,50.04838224295423,50.05049902646908,75.08572725959469,75.06803416249524,0.5358068674174965,0.535178788354754,22.023265825359516,21.98566288277864,3.73959326977247e6,3.735642673973569e6,-0.00211678351485034,0.017693097099453325
