t,H_m,gate_pu,Q_measured_m3s,Q_model_m3s,P_measured_MW,P_model_MW,rolling_RMSE_Q_m3s,rolling_RMSE_P_MW,rolling_REL_RMSE_Q_pct,rolling_REL_RMSE_P_pct,model_health,static_upward_headroom_MW,screening_fcr_MW,trusted_screening_fcr_MW
1591.0,385.00836576217176,0.9259292967834973,36.419369551206216,36.30820765453458,128.0926713854239,128.06225392556766,0.05313948137326529,0.08982512066688857,0.14607640008427622,0.07007781206374487,GREEN,10.244476804771693,9.75,9.75
1592.0,385.0235461646042,0.9257396267885799,36.41814873983184,36.30148581796725,128.08205656565295,128.04359381561815,0.0550925653834953,0.08960548605821281,0.15144248415420347,0.06990815023591504,GREEN,10.271316889679639,9.75,9.75
1593.0,385.04279625831623,0.9255310078355115,36.41355638779753,36.29421241000335,128.0702374571255,128.02433938873511,0.056952724330707374,0.08962638412238119,0.1565544864062632,0.06992622846389236,GREEN,10.30094448061746,9.75,9.75
1594.0,385.08018951600116,0.9252940931223899,36.37784043007471,36.28668377809728,128.0511812834547,128.0102133116588,0.057979878025442744,0.08973984278561405,0.15937910952359935,0.07001661327906814,GREEN,10.335221143337463,9.75,9.75
1595.0,385.1069582168957,0.9250352998150644,36.33781508543775,36.27779569444695,128.0327581395,127.987754808719,0.05840395293320325,0.089927651460133,0.16054859013821873,0.07016509502964992,GREEN,10.372105441270023,9.75,9.75
1596.0,385.1280963142103,0.924758334715001,36.312370168230075,36.26792906101203,128.00931672669125,127.95996860626175,0.05860919182286912,0.09010026806029606,0.16111865722757446,0.07030187936155918,GREEN,10.411283430842019,9.75,9.75
1597.0,385.145160166516,0.9244731788465903,36.29719260869434,36.25754878889098,127.98537013510006,127.92901297793418,0.05882204302668832,0.09016784626663614,0.16171012589705552,0.07035685863096311,GREEN,10.451435373789252,9.75,9.75
1598.0,385.1582003432544,0.9241926179686908,36.31248643354427,36.247158888419634,127.96730596336708,127.8966840179415,0.05937537127198713,0.09016219740067441,0.16323766072268142,0.07035479533054209,GREEN,10.490792284400342,9.75,9.75
1599.0,385.1576673040052,0.9239306008126924,36.27667840474114,36.23685740858303,127.95453651219472,127.86015869663599,0.05959681336742381,0.09028517849187075,0.16385463534335182,0.07045320001830561,GREEN,10.527030324021823,9.75,9.75
1600.0,385.1592020672578,0.9236777750255115,36.235471788143734,36.22701367719804,127.93605798213018,127.82593487752682,0.05960680002001089,0.09041658237084862,0.1638934553905268,0.07055829182707664,GREEN,10.562081304844057,9.75,9.75
1601.0,385.163811775066,0.9234409893773611,36.159965164737564,36.21794358087152,127.91765303418849,127.79546079216566,0.06002564466132526,0.09065345742515145,0.16506389184206569,0.07074579952803273,GREEN,10.595039805314812,9.75,9.75
1602.0,385.1619164102307,0.9232275728156548,36.134455848924276,36.20948415490469,127.89669553677118,127.76498287741059,0.060799573573311304,0.09074986116615237,0.16721214744353963,0.07082375073534831,GREEN,10.624496206011443,9.75,9.75
1603.0,385.14600031405763,0.9230387951731681,36.10979450776069,36.20133219441289,127.87941842240843,127.73094026533278,0.061825635545701724,0.09102653280891237,0.17005374887696148,0.0710423533712525,GREEN,10.649960876931374,9.75,9.75
1604.0,385.125597649135,0.9228884455848214,36.13064011645242,36.19447680576252,127.86714281741408,127.69998694268229,0.06217688111095952,0.09164923712675337,0.17103726882833242,0.07153099773336555,GREEN,10.66991849237884,9.75,9.75
1605.0,385.0985081599562,0.922770348361162,36.12301320391212,36.188572379526256,127.85517095814578,127.67017429846064,0.06234387570868468,0.09275808742854583,0.17151324668669662,0.07239909170758264,GREEN,10.685132116838247,9.75,9.75
1606.0,385.07048675784176,0.9226905168195829,36.151514267179046,36.184125073961994,127.84720174289951,127.64519590434527,0.0619738753224151,0.09435744567014756,0.17050898534261247,0.07365005077517547,GREEN,10.695009806584594,9.75,9.75
1607.0,385.04102626317234,0.9226282492163639,36.15559547126581,36.18029909668356,127.83638580930048,127.62193447979509,0.06123919856675987,0.09637881656044944,0.16849944557322102,0.07523047545998995,GREEN,10.702395593764905,9.75,9.75
1608.0,385.00216099449625,0.9225916808080374,36.1164025003455,36.177039131945556,127.8240246511221,127.59755457964073,0.06079530069455849,0.09889678769328193,0.1672921764678428,0.07719869436792613,GREEN,10.705832751888636,9.75,9.75
1609.0,384.9813469419514,0.9225625620853235,36.116288229904704,36.1749194297971,127.812004907609,127.58318052691752,0.060546049049452835,0.10151533035407558,0.1666210229541592,0.07924561278378038,GREEN,10.708991484196417,9.75,9.75
1610.0,384.97105516378144,0.9225600210319784,36.11830617223221,36.1743362543415,127.7999034416515,127.57771310996435,0.06071594000238099,0.10398894386565453,0.1671052197336019,0.0811796692482177,GREEN,10.708913452560608,9.75,9.75
1611.0,384.9603237329016,0.9225788131692514,36.18512333168066,36.17456889884335,127.78696448025254,127.57497721631532,0.06007465856851941,0.10620487814533586,0.1653495930831695,0.08291287877156811,GREEN,10.705867081494375,9.75,9.75
1612.0,384.96167108982354,0.9226188580050119,36.214895487361936,36.17620237585271,127.77882910667685,127.5811844462086,0.06006829401427785,0.1080777224973056,0.16534125034611621,0.08437852024051896,GREEN,10.70038582439986,9.75,9.75
1613.0,384.9555062345962,0.9226845548506206,36.22825484766385,36.178488683386625,127.77137528551866,127.58720423630899,0.06039419529370122,0.10956026794966128,0.16624858713977272,0.08553977922573307,GREEN,10.691044343418127,9.75,9.75
1614.0,384.9439591171757,0.922765381441489,36.22546192259309,36.18111524020378,127.76287551284015,127.59263968119052,0.060644711543743006,0.11086294176033527,0.16695034212607696,0.08656096043899163,GREEN,10.679387257957217,9.75,9.75
1615.0,384.9402383116492,0.9228617069311887,36.252027549450595,36.18471722980158,127.75679134069709,127.60410867878907,0.06119751880747099,0.11194587855585492,0.16848298271268,0.0874109036281731,GREEN,10.665913492911713,9.75,9.75
1616.0,384.9385079521163,0.9229670156203986,36.22658130232732,36.1887649677124,127.75112886913658,127.6178092192306,0.06133917674111204,0.11281713562029712,0.16888537935882847,0.0880958792637016,GREEN,10.651280639250018,9.75,9.75
1617.0,384.94061358595957,0.923095178523966,36.22744948146409,36.19388911883172,127.74980854089357,127.63657744826683,0.06133576688163523,0.113471263755904,0.1688891988476482,0.08861155680825084,GREEN,10.633646920533764,9.75,9.75
1618.0,384.9505482200634,0.9232441541948841,36.21704018087667,36.200197468687556,127.74949074912234,127.66211828735861,0.06082191123792901,0.11382195712308622,0.16749021079642362,0.08889039977190451,GREEN,10.61345887964383,9.75,9.75
1619.0,384.936354972951,0.9234196506355603,36.23850634864973,36.206411155693644,127.74929059297908,127.67932346864134,0.06052194444939292,0.11405392373184288,0.16667752101481756,0.08907656823500085,GREEN,10.58860637318486,9.75,9.75
1620.0,384.92832317269176,0.923607741319332,36.25557867986774,36.21340820636483,127.74928708146781,127.7013334900184,0.06060643420118875,0.11414914668817516,0.16692017366697917,0.08915588284131648,GREEN,10.562268878236736,9.75,9.75
1621.0,384.93099917174203,0.9238192621525457,36.24366744420739,36.221827557010855,127.75208926747291,127.73191108791333,0.06025548737263556,0.11412728420379505,0.16596569480413695,0.08914360801450243,GREEN,10.533133083488266,9.75,9.75
1622.0,384.9211834039884,0.9240418353881854,36.22249585274074,36.23009243856871,127.75292867828401,127.7577982810373,0.06005968083359003,0.11410494980718572,0.16543844384085077,0.08913085242494716,GREEN,10.501957271444681,9.75,9.75
1623.0,384.9233795646283,0.9242569561626219,36.22052967482061,36.238630333431075,127.7593477209123,127.78863446243487,0.0600643501062236,0.11416501652651412,0.1654616338593791,0.0891823219125052,GREEN,10.472304349423652,9.75,9.75
1624.0,384.92294761112055,0.9244821356779895,36.20926539195127,36.2474389223521,127.76858171867764,127.81955283841585,0.06010858896549242,0.11435437556460228,0.16559575472431962,0.08933462585810004,GREEN,10.441153242915377,9.75,9.75
1625.0,384.9251173308549,0.924708447634389,36.19458880139364,36.256414429579486,127.77525853815703,127.85192388832883,0.06049943701642171,0.11478128715373412,0.16668567314127444,0.08967239050834618,GREEN,10.409951209062825,9.75,9.75
1626.0,384.9260383351323,0.9249502848577316,36.206821160521905,36.265939886367356,127.78281770465375,127.88581974050969,0.06065836162072235,0.11554140184791394,0.1671369406650044,0.0902703515589918,GREEN,10.376551582701538,9.75,9.75
1627.0,384.93130767556045,0.9251881002500558,36.19902642286243,36.275512567365354,127.7948104733756,127.9213273320299,0.06088647720485637,0.11667398182841447,0.16778073558581294,0.09115920624649733,GREEN,10.343883058652693,9.75,9.75
1628.0,384.93001478724227,0.9254245486639291,36.22371804518132,36.2847224894433,127.81160970297532,127.9533752737715,0.06094660775038508,0.11805222334325885,0.16795917017609344,0.0922399097403232,GREEN,10.311138519927525,9.75,9.75
1629.0,384.9422905454368,0.9256522525790974,36.23287778775707,36.29422918474726,127.82946350325946,127.99098101899642,0.06071397506590119,0.11980264174567944,0.16733133547159273,0.09361132726785237,GREEN,10.280146893652983,9.75,9.75
1630.0,384.9430511660642,0.9258794999095843,36.216473636829136,36.303175272635684,127.84716790469986,128.02278220964666,0.0608536577924741,0.12181751315797916,0.16773140873803824,0.09518933482080506,GREEN,10.248755525175852,9.75,9.75
1631.0,384.9224310233137,0.926092425191725,36.21772805414783,36.31055138625281,127.86314272721845,128.0419348441494,0.061425441722378245,0.12386534167925418,0.16932152585570504,0.0967930554005008,GREEN,10.218492907045544,9.75,9.75
1632.0,384.92371334945415,0.9262905607384747,36.23693039865834,36.31838044830852,127.87991290704299,128.06996912315444,0.06145079390059228,0.12613094582840675,0.16940518964229087,0.09856697049734829,GREEN,10.191149527403866,9.75,9.75
1633.0,384.9287881772983,0.9264826940701967,36.25462502807809,36.32615315016093,127.89197383100657,128.0990669347371,0.06034096766899742,0.12876426008150726,0.1663605659204932,0.10062829759890327,GREEN,10.16478597327145,9.75,9.75
1634.0,384.9351734196762,0.9266497596539247,36.27842816447193,36.33300491356337,127.90341114248885,128.12535403677617,0.05928432286036762,0.1317386163990126,0.1634593939604257,0.102956201660672,GREEN,10.141939190199992,9.75,9.75
1635.0,384.93937486856294,0.9268087163492337,36.28579472045734,36.33943576093644,127.92072832000305,128.14943058751422,0.05838205924622409,0.13488803545418676,0.1609825876281482,0.10542089643733155,GREEN,10.120126363033307,9.75,9.75
1636.0,384.9472705614371,0.9269398990955532,36.279802376496235,36.34495207195414,127.93728924567786,128.1715125560291,0.058099655095082914,0.13816446280240008,0.16021407121853515,0.10798487194179107,GREEN,10.102298595147403,9.75,9.75
1637.0,384.93788610656287,0.9270593410929383,36.28328568121755,36.349192267771336,127.9493273448181,128.18334072810734,0.0581576296481561,0.14139009059906404,0.1603827845740801,0.11050916683778883,GREEN,10.085414082116728,9.75,9.75
1638.0,384.9320493835357,0.9271454010601935,36.27465278982361,36.35229100063293,127.95725649691296,128.19232445206072,0.058801625952155406,0.1445975936881972,0.16216662761832984,0.11301932118443185,GREEN,10.073285564957558,9.75,9.75
1639.0,384.92226217402583,0.927209411734413,36.27735256965145,36.354338606509685,127.96021909513811,128.19628552980615,0.05949072210014118,0.14681542809747722,0.16407436366032763,0.11475789330084063,GREEN,10.064051247843253,9.75,9.75
1640.0,384.909547503663,0.9272448754576155,36.3008042502715,36.35512862778501,127.95902023326273,128.19483673694117,0.05990255246729662,0.1494662797857853,0.16521337381479365,0.11683453190930443,GREEN,10.058649618186138,9.75,9.75
1641.0,384.89535967967214,0.9272560985588733,36.3166435962723,36.35489861760048,127.95298330690791,128.18930042781068,0.06006991223488727,0.15182582504414785,0.16567808049015562,0.11868410422517245,GREEN,10.05654193121012,9.75,9.75
1642.0,384.87249426982845,0.9272556558521461,36.314603710337316,36.35380138040761,127.94484585834823,128.17781642226166,0.06027410135316833,0.15406105380254737,0.1662438213364658,0.1204367290347536,GREEN,10.055707000646493,9.75,9.75
1643.0,384.8411872721311,0.9272317260963668,36.326623231818246,36.351384624755276,127.93369681001964,128.15886954022395,0.06035136424708349,0.15615607130648962,0.166457318119223,0.12207995985204245,GREEN,10.05778756206385,9.75,9.75
1644.0,384.81358466433244,0.9271936935639112,36.311113602586175,36.348589974009066,127.92603134049945,128.1398253942572,0.06053943759497254,0.15788858496790645,0.1669775330682853,0.12343997887041691,GREEN,10.061961658152853,9.75,9.75
1645.0,384.79368752788724,0.9271445503416239,36.32050342056151,36.34572374124443,127.91228297574949,128.12309598897937,0.06054328081162434,0.15939576489066135,0.16699101733808408,0.12462409284282584,GREEN,10.067972428313283,9.75,9.75
1646.0,384.77570606868426,0.9270764248540957,36.3297356435377,36.34220393262572,127.89532668582679,128.1047016064046,0.06043132744940101,0.16074344142456717,0.1666846316944964,0.1256837784967697,GREEN,10.076680394077073,9.75,9.75
1647.0,384.76814650273326,0.9269901581053287,36.336563430251466,36.33846523048443,127.88002591386073,128.0890062691676,0.06023340667853552,0.16197607523470875,0.16614085073908882,0.12665374329512435,GREEN,10.088303542803004,9.75,9.75
1648.0,384.75848745735925,0.9269028310808882,36.34925149007668,36.33458589655182,127.86219685376973,128.07211690785044,0.05996424419577278,0.16322337714291538,0.1653999498408886,0.12763536470853884,GREEN,10.099989825820757,9.75,9.75
1649.0,384.7473805561552,0.9268141551193368,36.34873901221353,36.33058540680735,127.84960856465685,128.05431930837278,0.05957897130875882,0.16534485625222234,0.16433920857554923,0.1292985281482799,GREEN,10.111804505181254,9.75,9.75
1650.0,384.74512683893835,0.9267139840486323,36.332444118967565,36.32655236339835,127.840737529467,128.0393540361344,0.05803639593873877,0.1672252071053956,0.16009061949083989,0.13077381469824384,GREEN,10.125555785076529,9.75,9.75
1651.0,384.7603453394699,0.9265992827602745,36.31481890091226,36.322774499564474,127.83577592363605,128.0311023263764,0.05624347658347621,0.16907017158712195,0.15515239489774074,0.13222104493052406,GREEN,10.142005195335344,9.75,9.75
1652.0,384.76967907562624,0.9264694336853174,36.31783494490097,36.318124909140245,127.83199099331364,128.01781882895182,0.05418941566902736,0.17069153350355248,0.14949298857150856,0.13349337937466968,GREEN,10.160316546460962,9.75,9.75
1653.0,384.78589632705894,0.9263173812720362,36.29677782847752,36.31292960218465,127.8313266792243,128.00490079902053,0.051994785153767445,0.17205412515488305,0.1434463372170688,0.13456321706043745,GREEN,10.181970555203492,9.75,9.75
1654.0,384.7971368749474,0.9261435390834556,36.29407405890287,36.30664503846384,127.82451179350576,127.98648608888553,0.05067148365017106,0.17323945935320426,0.13980091818106857,0.13549426812632506,GREEN,10.206440480083955,9.75,9.75
1655.0,384.8037855012968,0.9259533902991313,36.28906626169393,36.29950442493601,127.81372714427992,127.96352528154331,0.05009367612708804,0.1742186747914637,0.1382098647901279,0.13626402389852732,GREEN,10.232982903608857,9.75,9.75
1656.0,384.80873824361424,0.925758117774255,36.27214083499962,36.29208284472307,127.80670380248239,127.93900928168851,0.0498305888346673,0.17493800338041973,0.13748654289323514,0.13683025613058178,GREEN,10.260166966730097,9.75,9.75
1657.0,384.82105125396066,0.9255499665082304,36.26200733844834,36.28450328056071,127.80433576696336,127.91638225553963,0.049652071118182324,0.1753841777376225,0.13699621494345238,0.13718247524679622,GREEN,10.289427138114675,9.75,9.75
1658.0,384.833231427479,0.9253419623485157,36.267358969991655,36.27692295210172,127.80341144142473,127.89370667853882,0.048946139034196236,0.175534534052985,0.13505126346500843,0.13730301496425318,GREEN,10.318664404195715,9.75,9.75
1659.0,384.8540569940876,0.9251227239851803,36.2298206698364,36.26930930665585,127.80149032552377,127.87378451482242,0.04894165102175684,0.1753597082403587,0.13504179012826079,0.13716900312142558,GREEN,10.349805933779365,9.75,9.75
1660.0,384.88428294245233,0.9248993694207412,36.24279614488401,36.26197662253873,127.80009864975605,127.85797287032284,0.048992084967271254,0.17494208392528818,0.13518049419256897,0.13684475665697207,GREEN,10.381901755604815,9.75,9.75
1661.0,384.902744867797,0.9246793441774237,36.22676048287973,36.25421970468724,127.80447032169126,127.83675406531925,0.04854653703600479,0.17427924239466128,0.13394700990691266,0.13632827447758228,GREEN,10.413067205469744,9.75,9.75
1662.0,384.91871748973193,0.9244628592001274,36.25683197187324,36.24648395553794,127.80806403426277,127.81478069392661,0.04758918123465241,0.173449903846453,0.13129813607319332,0.13568110013243465,GREEN,10.44364626388078,9.75,9.75
1663.0,384.9332953192584,0.9242601480920012,36.26619258285586,36.23922224206139,127.80766898924324,127.79401364720238,0.04622987155509026,0.1723964836212491,0.12753864034620618,0.13485832419934357,GREEN,10.472267670902994,9.75,9.75
1664.0,384.95257626365714,0.924067807978768,36.28957188537666,36.23258819203863,127.80374471576856,127.77701923885915,0.04608037902122357,0.1710753254445237,0.12711693213050682,0.1338259453635407,GREEN,10.499650650062037,9.75,9.75
1665.0,384.96127997423315,0.9238690548630726,36.271284778555085,36.2252046219851,127.79275895271464,127.75386893646674,0.04568541984168962,0.1694744173332209,0.12601881046213406,0.13257469250594633,GREEN,10.52749059602806,9.75,9.75
1666.0,384.95800762166294,0.9236607995123932,36.29572540487892,36.21688493100077,127.78002445704101,127.72344252182552,0.046615771788988555,0.16761512682376506,0.12857657182967125,0.13112137439785604,GREEN,10.556153829185149,9.75,9.75
1667.0,384.95249241062817,0.9234551823607368,36.2977953162162,36.208563271252046,127.75858987293141,127.69226568628088,0.04791205476507423,0.16553445610189613,0.13214336777485217,0.12949502805899588,GREEN,10.584359022073869,9.75,9.75
1668.0,384.9625247937697,0.9232391706216656,36.30797817309665,36.200565186380416,127.72663767406789,127.66738692695601,0.04926030317476563,0.16311148167095063,0.13584992769062762,0.12760119308280707,GREEN,10.614643330697433,9.75,9.75
1669.0,384.9628159139227,0.9230118330844783,36.291083436762435,36.19166487816546,127.69558585862049,127.63609501396095,0.0503390306364202,0.16059783573536718,0.13881368678043945,0.12563668906877262,GREEN,10.64609210322098,9.75,9.75
1670.0,384.9461690580193,0.9227898760299891,36.271906104895415,36.182179518783784,127.66346734181337,127.59712538120147,0.05114563690725754,0.1582473066024415,0.14102800890044326,0.12380005775614898,GREEN,10.676092277132227,9.75,9.75
1671.0,384.9456860924082,0.922562086071507,36.259918092184186,36.17322528403886,127.62006298735164,127.5653880589734,0.05233813418699395,0.15602261324015426,0.14431121787500717,0.12206229158262862,GREEN,10.707569376528582,9.75,9.75
1672.0,384.93396053100577,0.9223318411029938,36.18886279860765,36.16364669680329,127.58102184527517,127.52772438510317,0.05220081613705697,0.15407576913034163,0.1439343146276809,0.12054231207463455,GREEN,10.738915344688564,9.75,9.75
1673.0,384.9348180280458,0.9221019583490748,36.16212484537816,36.154673509333136,127.54430851595214,127.49636529337283,0.05181286256398726,0.15235595028368487,0.14286894460040642,0.11920032841157331,GREEN,10.770736450605028,9.75,9.75
1674.0,384.95041132158735,0.9218811878596371,36.107893700307585,36.146749435160224,127.51868230466776,127.47358533125502,0.05173933118954383,0.15087487276129546,0.14267389770657896,0.11804532100095219,GREEN,10.801918074140147,9.75,9.75
1675.0,384.96959881327797,0.921675112735504,36.104788091617955,36.139569914710556,127.5048686577307,127.45461887968888,0.05120166006470075,0.14972233627564058,0.14120079667414423,0.11714741858990388,GREEN,10.831222973420708,9.75,9.75
1676.0,384.9921002133629,0.9214952933122117,36.05708601375612,36.133575014764276,127.4920585049503,127.44092492992425,0.05191613296371828,0.14887618973686656,0.1431822806643401,0.11648930267567376,GREEN,10.857041272216719,9.75,9.75
1677.0,385.0177621424519,0.9213348697171841,36.03388502222753,36.12848852706989,127.48073515797066,127.43147866866042,0.053157096876903606,0.14829318447115583,0.1466178465552748,0.11603719750455166,GREEN,10.880315291528206,9.75,9.75
1678.0,385.0380646673294,0.9211963122262015,36.01309087103957,36.12400764150997,127.48482702630213,127.42239261058486,0.05500900985604208,0.14808309732641534,0.15174001736716075,0.11587680705026629,GREEN,10.900341555220223,9.75,9.75
1679.0,385.05494891311116,0.9210935501415184,36.01636543016158,36.120769842241735,127.48993962711836,127.41655880499036,0.056484459480970375,0.14811063260252255,0.15582589663555174,0.11590227403817713,GREEN,10.915273814415002,9.75,9.75
1680.0,385.08371849847816,0.9210103434815694,36.01416528939625,36.118856129447636,127.49053770133578,127.41932764593217,0.0578232180769755,0.14826647713114682,0.15953689105479374,0.11602814397299913,GREEN,10.928008567759306,9.75,9.75
1681.0,385.097320962444,0.9209565400423875,36.002642849447824,36.117384021117346,127.50032109100304,127.41863507335789,0.05962382475850646,0.14861821002158737,0.16452308144309497,0.1163072170317806,GREEN,10.936031551294505,9.75,9.75
1682.0,385.13154383924035,0.920916561820806,36.01810501092293,36.11742092193616,127.50588220757878,127.43008872261329,0.06097895412819779,0.1489386495805951,0.16827817726122923,0.11656174595989104,GREEN,10.943021291460823,9.75,9.75
1683.0,385.18178136434676,0.9207494865225095,36.00344478855737,36.11322351619873,127.7208795936318,127.43189973427253,0.06256059808891361,0.15349348119815887,0.17266013818128054,0.12012703207311203,GREEN,10.968285766300298,9.75,9.75
1684.0,385.1892201711632,0.9206472073906194,36.017234223105554,36.10956064707641,127.6523020128415,127.42143542594094,0.06349496779726423,0.1562218642465218,0.17525437268863164,0.12226417296820599,GREEN,10.982759365558124,9.75,9.75
1685.0,385.20382758251117,0.9205591767539208,36.01610543166089,36.106792529451354,127.63737074763104,127.4164992375714,0.06407006549338783,0.15849410610274975,0.17685623815535356,0.12404473238129991,GREEN,10.995568617607574,9.75,9.75
1686.0,385.21456400093604,0.9204728794736547,36.043000570684725,36.103910853753334,127.62819788208489,127.40988122789955,0.0640980286199101,0.1604304440280791,0.17694676234472323,0.12556273139806132,GREEN,11.007973408681522,9.75,9.75
1687.0,385.2171104618901,0.9203988336510253,36.05238578510604,36.10112586077249,127.61192713493352,127.40089522901377,0.06364470402850739,0.16190550701232953,0.1757071851289252,0.12672022943311986,GREEN,11.018331926720094,9.75,9.75
1688.0,385.20440904501,0.9203263185667027,36.04353801004076,36.097686453247746,127.59725747731375,127.38455728297228,0.06354124811682116,0.1631945407412525,0.17543611370550832,0.12773270217164331,GREEN,11.027823970405734,9.75,9.75
1689.0,385.19241148792463,0.9202577212287445,36.093545292000684,36.09443376935292,127.58025841079902,127.36911178250797,0.06304577810527352,0.1641362482011889,0.17407929214144327,0.12847395508003243,GREEN,11.03680304365885,9.75,9.75
1690.0,385.1740579361078,0.9201900037530584,36.078771259549725,36.090917891986756,127.56019076226409,127.35063678419449,0.06206402275634306,0.16479861265782242,0.1713793717283799,0.12899723528658988,GREEN,11.04538606411522,9.75,9.75
1691.0,385.1612866728041,0.9201157317197811,36.10874305602349,36.08740656465238,127.53254048395253,127.3340245229728,0.060958407968459576,0.165174500136655,0.1683348454615756,0.12929704037429077,GREEN,11.055115161633793,9.75,9.75
1692.0,385.1425307555934,0.9200500515277169,36.105380364417385,36.08395194515879,127.50686910186394,127.31563483719312,0.06010833506911429,0.16519716040866753,0.16599744458323903,0.12932107257395983,GREEN,11.063396418540336,9.75,9.75
1693.0,385.11065761581403,0.9201310821245063,36.11315095899357,36.08563667147475,127.26951488114668,127.31104236768552,0.05950090761994387,0.16310748434446085,0.16433065070342553,0.1276955848065769,GREEN,11.05081154744893,9.75,9.75
1694.0,385.09606353779895,0.9201667165465413,36.10578281733956,36.08635039968939,127.3109954062669,127.30873576921046,0.059135505094960586,0.16057135197920086,0.16333445565004592,0.1257197845330959,GREEN,11.045253219883037,9.75,9.75
1695.0,385.07432137374354,0.9202009937046927,36.09405030187621,36.086675900271906,127.29574076278992,127.30269630286642,0.058736345696327255,0.15783605402224124,0.1622462836837168,0.1235882547840284,GREEN,11.03957584612445,9.75,9.75
1696.0,385.06422585647306,0.9202407901250794,36.07447808737584,36.08776349301828,127.27511302820504,127.30319539241272,0.05815632919558773,0.15495489973033572,0.16065930188155772,0.12134274900042465,GREEN,11.033636400394059,9.75,9.75
1697.0,385.05833245054123,0.9202723485920756,36.02995696303769,36.088724904123794,127.26198492403925,127.30463843961644,0.05802865818982061,0.15208102642226182,0.160325305475247,0.11910294840472994,GREEN,11.029017498628122,9.75,9.75
1698.0,385.0532909610626,0.9202988818519922,36.01158750374983,36.08952915426028,127.24770169227497,127.30580865842768,0.05803543736162178,0.1492111363045135,0.1603634611327979,0.11686620447431122,GREEN,11.025130527589653,9.75,9.75
1699.0,385.0561123895583,0.9203252333107134,35.982961223813675,36.090694751194235,127.2332543771652,127.31085314851362,0.05884533151066497,0.14640878841876,0.1626234078068258,0.11468221261755863,GREEN,11.021606443553082,9.75,9.75
1700.0,385.06114665842307,0.9203484663932109,36.011091956735335,36.0918417722539,127.22772598149004,127.31656382473159,0.05934865586094539,0.14366713487315289,0.16403627075499266,0.11254541627084223,GREEN,11.018608638452292,9.75,9.75
1701.0,385.0678202356214,0.9203724030879673,35.993592927210656,36.09309322403391,127.22790682432121,127.32318503790407,0.06052170954309853,0.14092828524415113,0.16730342100752452,0.11041031893428221,GREEN,11.01558371561191,9.75,9.75
1702.0,385.0563767234191,0.9203986449108538,35.99878343436342,36.09358598710053,127.22875134278515,127.32113946100309,0.061539107650837865,0.13819715238558777,0.17014062595429758,0.10828073654386895,GREEN,11.01146257507979,9.75,9.75
1703.0,385.0267482582054,0.9204252420093582,36.01262028551797,36.09324030524637,127.2295467000911,127.31012332733508,0.062331127487063036,0.13550504357645846,0.17235530579685496,0.10618116931910512,GREEN,11.006512849881688,9.75,9.75
1704.0,384.99585165244196,0.920443928674183,35.99303564142175,36.0925248619371,127.22711849003777,127.29738393237011,0.06345651973493822,0.1329740792437547,0.1754929165556578,0.10420742834939226,GREEN,11.002603678749892,9.75,9.75
1705.0,384.9738190137375,0.9204566561456351,35.9835544173239,36.09199114755167,127.22402133708471,127.28821663706077,0.06490072594603957,0.13042272648554626,0.1795148380952221,0.10221720558367635,GREEN,10.999899144592234,9.75,9.75
1706.0,384.9719587221215,0.9204653007230719,36.001091860949316,36.09224290597623,127.22101021615815,127.28848943817661,0.06593927869336705,0.1278880267442752,0.18241510254808196,0.10023949509455687,GREEN,10.998623979553656,9.75,9.75
1707.0,384.96333876724367,0.9204676114023836,36.05440761487916,36.09192943349635,127.21575172800948,127.28453379001535,0.06611651060871089,0.12532484631430546,0.18292919658301296,0.09823898193597203,GREEN,10.997935047850959,9.75,9.75
1708.0,384.96441642134715,0.9204678514909851,36.07779003758657,36.09198936474969,127.20572285178066,127.28510146497523,0.06611481424546693,0.12278799896228325,0.18294740423185016,0.0962586670439995,GREEN,10.997948028602693,9.75,9.75
1709.0,384.9606128356083,0.9204525205153955,36.05042492684833,36.091209931452006,127.19657360912865,127.28109505369675,0.06628272562465963,0.12040563022196031,0.18343727159760723,0.09439908264453407,GREEN,10.99990501616817,9.75,9.75
1710.0,384.95955796919844,0.9204292166553336,36.03500148637755,36.09024673312528,127.18982448443963,127.27734942406059,0.06666099652702523,0.11818509816411865,0.18450944916741524,0.09266604738586418,GREEN,11.003082271233097,9.75,9.75
1711.0,384.9502444414285,0.9203884793096777,36.051064053597514,36.08821285377308,127.18247840283223,127.26709754753603,0.06682540052045244,0.11597923964562598,0.1849870072414993,0.09094425175838794,GREEN,11.008315941983739,9.75,9.75
1712.0,384.95205379605187,0.9203372849258151,36.051595099128534,36.086290340816795,127.17200005315894,127.2609158509976,0.0669753343900673,0.11405006768476503,0.185424832898004,0.08943922055469855,GREEN,11.015472529003347,9.75,9.75
1713.0,384.9538553892103,0.920268111652773,36.04903178910196,36.08366250319379,127.16186407583591,127.25224413485729,0.06709199301013297,0.11243410339243477,0.1857690450377382,0.08817968066925229,GREEN,11.025114955980072,9.75,9.75
1714.0,384.9594818543911,0.9201873641662411,36.09794025386892,36.08076007299726,127.15645985996892,127.24386821916725,0.06710902331926814,0.11104730262622445,0.18583301978864225,0.08709964808209268,GREEN,11.036522464592892,9.75,9.75
1715.0,384.97053865435595,0.9200886669342332,36.144684690194275,36.077408227833196,127.15277628463134,127.2357018231977,0.06765530624520123,0.10987321240506835,0.1873582280427266,0.0861862003316195,GREEN,11.050646434032103,9.75,9.75
