t,p_in,p_out,h_tailwater_m,H,Q,dm,omega,omega_pu,tau_o,P_elec,P_mech,eta,n_rpm,P_elec_MW
2795,4.009110350192195e6,166194.5554696064,24.95424674421886,391.73453564960124,0.004906188880560931,4.906188880560931,38.746497381096475,0.9866714537117891,0.0,-232246.95513571636,-235783.7107976816,NaN,370.0017951419209,-0.23224695513571636
2796,4.0090708146933643e6,165994.71316958612,24.954305119875343,391.7508768118021,0.0015507095090787645,1.5507095090787646,38.746497348928365,0.9866714528926348,0.0,-231816.79500335155,-235347.0000034026,NaN,370.00179483473806,-0.23181679500335156
2797,4.009017960070692e6,165805.04985408924,24.954349823338614,391.76482265204925,-0.0015123418812027383,-1.5123418812027383,38.74649769205491,0.9866714616302806,0.0,-232001.1493457936,-235534.16177237927,NaN,370.00179811135524,-0.23200114934579358
2798,4.0091356625542487e6,165634.20426809107,24.954382851670566,391.7942363186705,-0.004900557636796926,-4.9005576367969255,38.74649762771868,0.986671459991972,0.0,-231985.34754501272,-235518.1193350383,NaN,370.0017974969895,-0.2319853475450127
2799,4.009067680781872e6,165386.31435941503,24.954268558279967,391.8125755782321,-0.0038095153350634716,-3.809515335063472,38.746497970845226,0.9866714687296178,0.0,-231988.8590562973,-235521.68432111404,NaN,370.00180077360665,-0.23198885905629732
2800,4.009298445149274e6,165253.6738813665,24.9541464302618,391.8496199049855,-0.005519172995313775,-5.519172995313775,38.74649992237746,0.9866715184249779,0.0,-232299.62780498533,-235837.1855888176,NaN,370.0018194093667,-0.23229962780498534
2801,4.009325203932018e6,165319.4399459711,24.954033980312996,391.8456436275277,4.733769388566244e-6,0.004733769388566244,38.746502506549255,0.9866715842303725,0.0,-232534.89906105428,-236076.03965589267,NaN,370.00184408638967,-0.2325348990610543
2802,4.0096875323145767e6,165376.42880925792,24.953675891746496,391.8767689607869,0.002908451040124841,2.908451040124841,38.74650253871737,0.9866715850495268,0.0,-232411.99616609284,-235951.26514324147,NaN,370.0018443935725,-0.23241199616609284
2803,4.0097443645941433e6,165364.19438797203,24.953356822697753,391.883809399202,0.011044567805165944,11.044567805165943,38.74650010466344,0.9866715230668522,0.0,-232354.0562298968,-235892.4428729917,NaN,370.0018211500696,-0.23235405622989683
2804,4.0101215187887643e6,165004.43175452834,24.952800564139494,391.95892834192006,0.015819015976103704,15.819015976103703,38.74649726314673,0.9866714507082235,0.0,-232485.7379030697,-236026.1298508322,NaN,370.0017940155838,-0.2324857379030697
2805,4.0102282525820965e6,164664.55168457233,24.952359827933027,392.0044547296151,0.023127362578512244,23.127362578512244,38.746494689697634,0.9866713851758803,0.0,-232499.78394820815,-236040.38979513518,NaN,370.0017694409551,-0.23249978394820814
2806,4.0106158933267095e6,164574.86455257298,24.951985148390474,392.0531120055185,0.02873300800229429,28.73300800229429,38.746494453798135,0.9866713791687489,0.0,-232900.09623465376,-236446.7982077703,NaN,370.00176718828084,-0.23290009623465374
2807,4.0108396666607815e6,164436.54782987988,24.951406922150976,392.0900223069217,0.036466722995758406,36.46672299575841,38.746495526068585,0.9866714064738918,0.0,-233242.4685849033,-236794.38435015565,NaN,370.00177742770944,-0.2332424685849033
2808,4.0112655170185925e6,164603.55759344058,24.950716553202962,392.11640768859854,0.04150050470958358,41.50050470958358,38.74649760627327,0.9866714594458692,0.0,-233484.76286354146,-237040.3683893822,NaN,370.00179729220093,-0.23348476286354145
2809,4.0115177968937415e6,164424.82604611118,24.949954792782233,392.160343613418,0.04782374190322117,47.82374190322117,38.74649792795441,0.9866714676374121,0.0,-233744.6146986027,-237304.1773589875,NaN,370.0018003640295,-0.2337446146986027
2810,4.0119368370208093e6,164307.8053050983,24.94926012247004,392.2149879424782,0.05194300203651692,51.94300203651692,38.74649535450532,0.986671402105069,0.0,-233983.39746595616,-237546.59641213823,NaN,370.0017757894009,-0.23398339746595617
2811,4.01220532886118e6,164081.1308639941,24.948515525609555,392.26546360827587,0.05649990670491027,56.49990670491027,38.74649465752952,0.986671384356726,0.0,-233683.16325112208,-237241.79010266202,NaN,370.00176913377226,-0.23368316325112207
2812,4.012703319450848e6,163909.1064211367,24.94781732203397,392.33376279609695,0.05636313000004223,56.363130000042226,38.74649383188127,0.986671363331766,0.0,-234034.314379583,-237598.28871023655,NaN,370.00176124941225,-0.234034314379583
2813,4.0129900723524117e6,163612.48057798782,24.946896467001103,392.3932305580453,0.058558360307754125,58.55836030775412,38.746495333059904,0.9866714015589662,0.0,-234388.9770193287,-237958.35230388702,NaN,370.0017755846123,-0.2343889770193287
2814,4.013589673995472e6,163721.05641290493,24.945976896791308,392.44328415724436,0.05546262368396077,55.46262368396077,38.7464948398155,0.9866713889986004,0.0,-234624.2482753976,-238197.20637096203,NaN,370.00177087447514,-0.2346242482753976
2815,4.013861360014861e6,163594.72582088003,24.94494173440239,392.4838566966342,0.05770399183303054,57.70399183303054,38.74649520438745,0.986671398282349,0.0,-234919.2152233048,-238496.66520132468,NaN,370.00177435588085,-0.2349192152233048
2816,4.014431189498742e6,163213.03496057529,24.94371263355854,392.58085163487937,0.05479935385149112,54.79935385149112,38.74649400344454,0.9866713677005888,0.0,-234903.41342252409,-238480.62276398385,NaN,370.0017628877208,-0.23490341342252408
2817,4.014684072049178e6,163232.1589229258,24.942535819427103,392.60468023713076,0.055250348693234384,55.250348693234386,38.7464927488881,0.9866713357535716,0.0,-234947.30731358175,-238525.18508993072,NaN,370.0017509075893,-0.23494730731358177
2818,4.0152404618741595e6,162738.1681011392,24.941295783621754,392.71175267818757,0.050839683590741466,50.839683590741465,38.746488738596604,0.986671233632337,0.0,-235117.61561088538,-238698.08691460444,NaN,370.00171261212637,-0.23511761561088537
2819,4.015575730136331e6,162359.5477138423,24.940063945546154,392.78452420208856,0.04940168676802076,49.40168676802076,38.74648554323064,0.9866711522630109,0.0,-235280.90088561972,-238863.85876712663,NaN,370.0016820986291,-0.2352809008856197
2820,4.016027676334071e6,162382.82908966445,24.93873676522013,392.82822092195784,0.04668037253750865,46.68037253750865,38.74648595069341,0.9866711626389653,0.0,-235347.61960002733,-238931.5935025658,NaN,370.001685989612,-0.23534761960002734
2821,4.016380964587325e6,162299.36993338214,24.93734010669051,392.87274155493816,0.045415827399981484,45.41582739998148,38.746483570253005,0.986671102021548,0.0,-235881.36931528818,-239473.47138607936,NaN,370.0016632580805,-0.23588136931528816
2822,4.016751188016143e6,162264.7125655978,24.93594082265291,392.91401380739507,0.04552288560614783,45.52288560614783,38.746481715225116,0.9866710547836507,0.0,-235832.2081573036,-239423.56158101888,NaN,370.001645543869,-0.2358322081573036
2823,4.0170225124303624e6,162189.90611627488,24.934555992874728,392.94929727972345,0.04814189863630987,48.14189863630987,38.74648146860291,0.9866710485034678,0.0,-236048.16610130717,-239642.80822467734,NaN,370.0016431888004,-0.23604816610130716
2824,4.017405211237621e6,162110.73631421433,24.93301969362998,392.9963786874013,0.0512513947715503,51.2513947715503,38.746482036906244,0.9866710629751935,0.0,-236078.01394722637,-239673.1106063212,NaN,370.00164861569755,-0.23607801394722636
2825,4.0176861784564313e6,161988.60106571813,24.931351253126465,393.03746966266186,0.056423436557648594,56.42343655764859,38.746481790284044,0.9866710566950107,0.0,-236399.3172297682,-239999.30683225198,NaN,370.001646260629,-0.2363993172297682
2826,4.0180717098375414e6,162002.1658313911,24.929767150084558,393.075386748843,0.05932255027436912,59.32255027436912,38.74648303411777,0.9866710883689764,0.0,-236492.37227881042,-240093.7789632593,NaN,370.00165813836617,-0.23649237227881043
2827,4.0182710145549616e6,161961.03080107368,24.928099365958055,393.09989640712416,0.06448732867524255,64.48732867524255,38.74648327001727,0.9866710943761079,0.0,-236727.64353487923,-240332.63303033425,NaN,370.00166039104045,-0.23672764353487924
2828,4.0185897695142683e6,161905.58264273455,24.92654565177463,393.1380414751818,0.06753416532526857,67.53416532526857,38.74648437445584,0.9866711225004051,0.0,-236734.66655744836,-240339.76300248565,NaN,370.0016709376519,-0.23673466655744838
2829,4.0186749275323246e6,162063.9476111269,24.925035761229992,393.1305789929865,0.07255879108166242,72.55879108166242,38.74648470685969,0.9866711309649995,0.0,-236947.11299016722,-240555.44466006826,NaN,370.0016741118748,-0.2369471129901672
2830,4.018969696015209e6,161915.5996682423,24.92347690775433,393.17574886309546,0.07531488772029354,75.31488772029354,38.74648348447136,0.9866710998371365,0.0,-236627.56546326782,-240231.03092717545,NaN,370.0016624389262,-0.23662756546326782
2831,4.0190759476683103e6,161904.05729596937,24.921975256835857,393.1877564090052,0.07954698607757543,79.54698607757543,38.746485618289576,0.986671154174371,0.0,-236806.6525387829,-240412.84521703847,NaN,370.00168281538913,-0.23680665253878289
2832,4.019233788325982e6,161780.8043906443,24.920484973808374,393.21641018708846,0.08149454517923982,81.49454517923982,38.74648730175419,0.9866711970434455,0.0,-237094.59646412096,-240705.1740752497,NaN,370.00169889129205,-0.23709459646412095
2833,4.0193385935583957e6,161914.05849789508,24.918978588596232,393.2135101998472,0.08335918915802047,83.35918915802047,38.74648706585469,0.986671191036314,0.0,-236973.4493248019,-240582.18205563645,NaN,370.0016966386177,-0.2369734493248019
2834,4.0193325065379953e6,161776.57321135647,24.91758846590566,393.22690451851565,0.084290692737808,84.290692737808,38.74648529660844,0.9866711459828281,0.0,-237041.92379485178,-240651.69928411348,NaN,370.00167974356054,-0.23704192379485178
2835,4.0193723433744675e6,161741.8188077825,24.916376780000476,393.23450811077316,0.08339233474693389,83.39233474693388,38.7464828518318,0.9866710837271022,0.0,-236938.3342119557,-240546.53219487888,NaN,370.00165639766334,-0.2369383342119557
2836,4.0192850759929037e6,161790.95661469825,24.915047337268625,393.2206034024674,0.08269254338593926,82.69254338593926,38.746479924533446,0.9866710091840618,0.0,-236982.22810301342,-240591.0945208258,NaN,370.0016284440232,-0.23698222810301342
2837,4.019258919885447e6,161880.88528902284,24.9135269865884,393.2087700913786,0.08185704948268027,81.85704948268027,38.74647823034613,0.986670966041936,0.0,-237096.35221976327,-240706.9565682876,NaN,370.001612265726,-0.23709635221976327
2838,4.019179005142388e6,162014.77280495313,24.911781317046525,393.1869757734388,0.07983700998056786,79.83700998056787,38.7464777049336,0.986670952662416,0.0,-237015.58746021733,-240624.9618885455,NaN,370.001607248406,-0.23701558746021734
2839,4.019025744816899e6,162163.68457929647,24.909670157240072,393.156173316779,0.07829778612010077,78.29778612010077,38.74647927044847,0.9866709925279247,0.0,-236896.1960765406,-240503.75236197014,NaN,370.00162219797176,-0.23689619607654058
2840,4.0188525962069365e6,162282.0842989411,24.907280595827885,393.1264538132513,0.07715303568818353,77.15303568818354,38.74648141498938,0.9866710471382105,0.0,-237057.72559563263,-240667.74172145445,NaN,370.00164267682896,-0.23705772559563262
2841,4.018646360723719e6,162326.81104967356,24.904826053092815,393.10087152640625,0.07533703593016934,75.33703593016934,38.746482615932294,0.9866710777199706,0.0,-236613.51941812944,-240216.77098287252,NaN,370.001654144989,-0.23661351941812944
2842,4.0184073999724146e6,162395.86027484408,24.90248165600432,393.0694739752875,0.07331689412685659,73.31689412685658,38.74648347374866,0.9866710995640852,0.0,-236383.5154289874,-239983.26439491106,NaN,370.0016623365319,-0.2363835154289874
2843,4.018147405853593e6,162381.43545094933,24.90021299364909,393.04444142738464,0.07019476379337292,70.19476379337291,38.746482723159346,0.9866710804504851,0.0,-236239.54346631828,-239837.09996580536,NaN,370.0016551689319,-0.23623954346631829
2844,4.0178748760888004e6,162565.40041532696,24.898084586489595,392.99790781584846,0.06863267561462759,68.63267561462759,38.74648523227221,0.9866711443445195,0.0,-236299.23915815665,-239897.70472909303,NaN,370.0016791291948,-0.23629923915815665
2845,4.017552384542714e6,162831.46882732867,24.895902412278087,392.9379118975928,0.06688946316066247,66.88946316066247,38.74649011110279,0.9866712685829199,0.0,-236236.03195503366,-239833.5349797296,NaN,370.00172571859497,-0.23623603195503365
2846,4.017171855366487e6,163114.56248276762,24.893912416872528,392.87026431026703,0.06671151022265352,66.71151022265352,38.74649289900597,0.9866713395762916,0.0,-235981.4473868994,-239575.07348923798,NaN,370.00175234110935,-0.2359814473868994
2847,4.0168664797985507e6,162898.42491837972,24.89221045924568,392.8611676738197,0.06441433676879278,64.41433676879278,38.74649235214804,0.9866713256506687,0.0,-235467.01098370395,-239052.80302914107,NaN,370.00174711900075,-0.23546701098370396
2848,4.0163984421706474e6,163150.9474133872,24.89073048273362,392.78771608127016,0.06434037300093969,64.34037300093968,38.74649312418277,0.9866713453103716,0.0,-235459.9879611347,-239045.67305698956,NaN,370.00175449138936,-0.2354599879611347
2849,4.016076734102433e6,163101.41285342263,24.889403819129914,392.7599715850164,0.06379786973548328,63.79786973548328,38.74649256660213,0.9866713311116974,0.0,-235263.3433291965,-238846.03383674772,NaN,370.0017491668865,-0.23526334332919652
2850,4.0156216539932005e6,163353.10554117363,24.888379019118293,392.68792542834115,0.06434584611515842,64.34584611515842,38.74649102253267,0.9866712917922914,0.0,-235342.35233310034,-238926.2460234521,NaN,370.0017344221093,-0.23534235233310033
2851,4.0152149084419883e6,163439.3854836479,24.88739385310503,392.63766798759843,0.06421254765110228,64.21254765110228,38.74649002532115,0.9866712663985086,0.0,-235442.43040471175,-239027.84812661092,NaN,370.0017248994407,-0.23544243040471174
2852,4.01475783950431e6,163536.5217995753,24.886461225182597,392.5811740779546,0.0672284381880224,67.22843818802241,38.74648837402465,0.9866712243485884,0.0,-235560.06603274614,-239147.27516014836,NaN,370.00170913072066,-0.23556006603274615
2853,4.014323611960009e6,163750.3735544627,24.885586819296506,392.5151109485776,0.07000294904271655,70.00294904271655,38.746491215541354,0.9866712967072172,0.0,-235618.00596894228,-239206.09743039825,NaN,370.00173626520643,-0.23561800596894228
2854,4.0138742572660036e6,163602.34976230943,24.88454650364987,392.48439424094744,0.07242851050301662,72.42851050301661,38.74649087241481,0.9866712879695715,0.0,-235547.77574325,-239134.79770888327,NaN,370.0017329885893,-0.23554777574325
2855,4.013451058679456e6,163799.28866773177,24.883610956944622,392.42117940996167,0.07585570301594417,75.85570301594417,38.74648857775603,0.9866712295365655,0.0,-235667.16712692674,-239256.00723545862,NaN,370.0017110762121,-0.23566716712692673
2856,4.013003391476254e6,163744.58328694792,24.882648987573795,392.38112213958266,0.08095255341978516,80.95255341978516,38.74648821318408,0.986671220252817,0.0,-235783.04699931885,-239373.65177595822,NaN,370.00170759480636,-0.23578304699931885
2857,4.01261635340693e6,164157.29627977146,24.88163017874797,392.29959807616297,0.08557856254901498,85.57856254901499,38.74649030411147,0.9866712734978457,0.0,-236244.81073324505,-239842.44744491883,NaN,370.0017275616921,-0.23624481073324505
2858,4.0121218583339276e6,164422.76455915568,24.880647163416775,392.2221298445231,0.09336025680544327,93.36025680544327,38.746491172650536,0.9866712956150114,0.0,-236374.73665077554,-239974.35192972136,NaN,370.0017358556293,-0.23637473665077555
2859,4.011716378400817e6,164416.8083767296,24.879832515768495,392.1814036721802,0.09895577441039066,98.95577441039066,38.74649052928826,0.9866712792319257,0.0,-236355.4233387102,-239954.7445063048,NaN,370.00172971197213,-0.2363554233387102
2860,4.0112958315855316e6,164486.60270645295,24.87900219886507,392.1314198653495,0.10550264202799349,105.50264202799349,38.746490121825495,0.9866712688559715,0.0,-236492.3722788101,-240093.77896325898,NaN,370.0017258209893,-0.2364923722788101
2861,4.0109310925018224e6,164699.29538395844,24.87826236422918,392.0725583198638,0.11287809821783168,112.87809821783168,38.74649165517224,0.9866713079023258,0.0,-236657.41330918687,-240261.33330881916,NaN,370.0017404633722,-0.23665741330918688
2862,4.0105144028083733e6,165084.86116025635,24.877324359601552,391.9907789651495,0.11697827917726215,116.97827917726215,38.746491011809965,0.98667129151924,0.0,-236538.02192551023,-240140.1237822439,NaN,370.001734319715,-0.23653802192551024
2863,4.0101665386327035e6,165086.07422397676,24.87627129348258,391.95519514869795,0.11960680621905675,119.60680621905675,38.74648960713567,0.9866712557495028,0.0,-236371.22513949117,-239970.78694364586,NaN,370.00172090606355,-0.2363712251394912
2864,4.009745208339545e6,165575.81571589614,24.87538029662043,391.8623234070998,0.12227277550017947,122.27277550017946,38.74648844908358,0.9866712262599484,0.0,-235870.83478143418,-239462.77642785196,NaN,370.00170984748064,-0.2358708347814342
2865,4.0094254288322493e6,165702.83719343532,24.87456856775499,391.8167779448332,0.1235691363110155,123.5691363110155,38.746487494762874,0.9866712019583712,0.0,-235716.32828491132,-239305.9170405191,NaN,370.0017007343892,-0.23571632828491132
2866,4.0090960065203616e6,165961.83642017673,24.8740500997533,391.7567961366142,0.12496022803337571,124.96022803337571,38.746487494762874,0.9866712019583712,0.0,-235977.93587561476,-239571.5085031622,NaN,370.0017007343892,-0.23597793587561475
2867,4.008787557308461e6,166067.34061858727,24.87372473227847,391.71459905095554,0.12516948513869178,125.16948513869178,38.746485189381396,0.9866711432523139,0.0,-235844.49844679952,-239436.0390322838,NaN,370.0016787196177,-0.23584449844679953
2868,4.0085209337614826e6,165993.5873682665,24.87340550960957,391.6949384702565,0.12471281258032907,124.71281258032907,38.74648244436902,0.9866710733511479,0.0,-235770.7567098227,-239361.1743246931,NaN,370.00165250668044,-0.2357707567098227
2869,4.0083175308521125e6,166327.94989479758,24.873212869943163,391.64012038300865,0.12350192442238551,123.50192442238551,38.746482980504254,0.9866710870037194,0.0,-235770.75670982277,-239361.1743246932,NaN,370.0016576263948,-0.23577075670982278
2870,4.0080842352485075e6,166579.17066748528,24.87309289260707,391.5907303344569,0.12254443633770908,122.54443633770907,38.746482980504254,0.9866710870037194,0.0,-235256.32030662746,-238838.90386459642,NaN,370.0016576263948,-0.23525632030662746
2871,4.0079156067031976e6,166788.09430737744,24.872835886098397,391.5522438731723,0.11964874971120028,119.64874971120028,38.74648018187836,0.9866710157372962,0.0,-234899.90191123952,-238477.05777790814,NaN,370.00163090148607,-0.23489990191123952
2872,4.0077911542564277e6,166957.03315174422,24.872649083997647,391.5223365040452,0.12035692977062361,120.35692977062361,38.74647959212961,0.9866710007194676,0.0,-235001.73573849327,-238580.44237410484,NaN,370.00162526980034,-0.23500173573849326
2873,4.007726909070831e6,167227.27177570315,24.872568740659897,391.4882402951201,0.1209799440807555,120.9799440807555,38.74647928117118,0.9866709928009763,0.0,-234727.83785829364,-238302.3734601966,NaN,370.0016223003661,-0.23472783785829365
2874,4.0076843601955674e6,167376.14329299217,24.87254708021895,391.4687275130046,0.12298694017982328,122.98694017982328,38.74647833757317,0.9866709687724503,0.0,-235135.1731673084,-238715.91184498317,NaN,370.00161328966885,-0.23513517316730842
2875,4.007693822197573e6,167442.35078899463,24.872495310228853,391.4629430589784,0.12397077082358987,123.97077082358987,38.74648044994598,0.9866710225635821,0.0,-235110.59258831613,-238690.95694245293,NaN,370.00163346134326,-0.23511059258831613
2876,4.0077166033234233e6,167567.0394516869,24.872366269304,391.45255493086,0.12578743553940633,125.78743553940633,38.746480256937296,0.9866710176486563,0.0,-234731.34936957815,-238305.93844627225,NaN,370.0016316182461,-0.23473134936957815
2877,4.007775786036608e6,167815.11226235493,24.872223863426193,391.43330007892484,0.12942501047085378,129.42501047085378,38.74648185462027,0.9866710583333193,0.0,-234608.4464746167,-238181.16393362102,NaN,370.0016468749947,-0.2346084464746167
2878,4.007924345494859e6,168068.34658585273,24.872426181161966,391.42262985820656,0.13228944408065557,132.28944408065558,38.74648232641927,0.9866710703475821,0.0,-234722.57059136668,-238297.02598108293,NaN,370.0016513803433,-0.23472257059136667
2879,4.008083632573219e6,168211.77013693776,24.872648623137202,391.42424693540073,0.1354077892697262,135.40778926972618,38.74648465324616,0.9866711295997423,0.0,-234863.03104275107,-238439.62542411278,NaN,370.00167359990337,-0.23486303104275108
2880,4.0082820935452357e6,168292.48762493816,24.87286169428337,391.43624932928617,0.13807616262905711,138.0761626290571,38.746485242994915,0.9866711446175709,0.0,-235452.96493856554,-239038.5430848381,NaN,370.0016792315891,-0.23545296493856555
2881,4.008514485135913e6,168443.05854839462,24.873092278126478,391.4445898662098,0.1419061149677628,141.9061149677628,38.74648711946821,0.9866711924015711,0.0,-235723.35130748057,-239313.04701267064,NaN,370.00169715058917,-0.23572335130748057
2882,4.0088163651871826e6,168630.2315113237,24.8734305496938,391.45628273963905,0.14433873521088694,144.33873521088694,38.74648698007305,0.9866711888519025,0.0,-235928.7747176302,-239521.59869810173,NaN,370.00169581946346,-0.2359287747176302
2883,4.009118727378684e6,168612.15074188693,24.874025981389966,391.48894766939827,0.14775181015816616,147.75181015816617,38.7464880416208,0.986671215883994,0.0,-236627.56546326773,-240231.03092717536,NaN,370.00170595649774,-0.23662756546326774
2884,4.009495399433074e6,168672.8388328667,24.87467456565755,391.52115806322195,0.14942617390429563,149.42617390429564,38.746489124613966,0.9866712434621885,0.0,-236534.51041422551,-240136.55879616804,NaN,370.0017162983207,-0.23653451041422552
2885,4.0099000958883106e6,168844.39578195562,24.87523927332397,391.5449235582421,0.1526788405694259,152.67884056942592,38.746487741385074,0.986671208238554,0.0,-236768.0259146522,-240373.63037020527,NaN,370.00170308945775,-0.23676802591465218
2886,4.0103510175380623e6,169037.26011501197,24.875662804073784,391.57122909511213,0.1539597027484089,153.9597027484089,38.74648947846322,0.9866712524728857,0.0,-236978.71659172882,-240587.52953475007,NaN,370.0017196773321,-0.2369787165917288
2887,4.0108281555628e6,168876.53766560086,24.875973731254643,391.6362505501732,0.1546883941985024,154.68839419850238,38.74649019688442,0.9866712707673314,0.0,-237003.29717072114,-240612.48443728033,NaN,370.0017265377493,-0.23700329717072113
2888,4.0113580879426803e6,168860.88441980322,24.876234578267056,391.6918658025359,0.1552544267400393,155.25442674003932,38.74649115120513,0.9866712950689086,0.0,-236759.24713644074,-240364.71790501598,NaN,370.0017356508407,-0.23675924713644073
2889,4.011873375313087e6,169016.38462175353,24.87675043472621,391.728541354876,0.1576756403993244,157.6756403993244,38.746490604347194,0.9866712811432856,0.0,-236459.01292160648,-240059.91159553957,NaN,370.0017304287321,-0.23645901292160648
2890,4.0124479056642074e6,169070.52896347543,24.87762238268993,391.7815878390145,0.16031582977795894,160.31582977795895,38.74649194468527,0.9866713152747144,0.0,-236204.42835347226,-239801.450105048,NaN,370.0017432280179,-0.23620442835347227
2891,4.01306637104375e6,168990.23219659665,24.87885241922013,391.852817415612,0.16181009226087212,161.81009226087212,38.74649147288626,0.9866713032604515,0.0,-236148.24417291858,-239744.4103278361,NaN,370.0017387226693,-0.23614824417291858
2892,4.0137093653074764e6,168874.04056474086,24.8801663323515,391.9302063957936,0.16164472237050623,161.64472237050623,38.746493896217494,0.9866713649700746,0.0,-236058.700635161,-239653.50318290456,NaN,370.001761863778,-0.236058700635161
2893,4.014375381767166e6,169214.65829285805,24.8814538228173,391.9633765009488,0.16040181393685307,160.40181393685307,38.74649501137877,0.9866713933674232,0.0,-235791.8257775305,-239382.56424114772,NaN,370.0017725127837,-0.2357918257775305
2894,4.015083766299533e6,169378.3199726264,24.88283133469021,392.0189038049854,0.15912274202887616,159.12274202887616,38.746495751245384,0.9866714122079718,0.0,-235927.018961988,-239519.81620506398,NaN,370.00177957798945,-0.235927018961988
2895,4.0158033003247096e6,169279.567557037,24.88460042432202,392.10231730557314,0.15589636677223584,155.89636677223584,38.746497616995974,0.9866714597189206,0.0,-235993.73767639554,-239587.55094050308,NaN,370.0017973945952,-0.23599373767639553
2896,4.0165375998944202e6,169195.5685373686,24.886461993283326,392.1857320445517,0.15386625060188902,153.86625060188902,38.74649598714488,0.9866714182151033,0.0,-236146.48841727606,-239742.62783479804,NaN,370.00178183066373,-0.23614648841727606
2897,4.0173130621862346e6,169427.91619802068,24.888453217650085,392.2410954116426,0.15262027313222545,152.62027313222546,38.746497777836545,0.986671463814692,0.0,-236176.3362631952,-239772.93021644183,NaN,370.0017989305095,-0.2361763362631952
2898,4.01811124533637e6,169454.1249365136,24.890163163524665,392.31978801221777,0.1514037584082627,151.4037584082627,38.74650182029617,0.9866715667550809,0.0,-236257.1010227413,-239854.92489618406,NaN,370.00183753315537,-0.23625710102274128
2899,4.018916660589951e6,169400.80900584956,24.89158414989964,392.40732432049964,0.14779288409010663,147.79288409010664,38.74650192752321,0.9866715694855952,0.0,-236316.79671457966,-239915.52965947174,NaN,370.0018385570982,-0.23631679671457967
2900,4.019744194026563e6,169340.77433572675,24.892875173628866,392.49780017235844,0.14351428983726572,143.51428983726572,38.74650450097231,0.9866716350179383,0.0,-235912.97291684957,-239505.556260761,NaN,370.00186313172685,-0.23591297291684957
2901,4.020567448468637e6,169567.35732583504,24.89412333733663,392.5586229503366,0.1400063305266619,140.00633052666188,38.746505551797355,0.9866716617769784,0.0,-235776.02397674968,-239366.5218038068,NaN,370.0018731663669,-0.23577602397674968
2902,4.0214016716009355e6,169701.68929825997,24.89542910860012,392.6299676149516,0.13756071803109327,137.56071803109327,38.74650719237115,0.986671703553847,0.0,-235786.55851060353,-239377.21676203405,NaN,370.00188883269266,-0.23578655851060354
2903,4.022209618090719e6,169474.81194298653,24.896503681539897,392.73545424543653,0.13561658601964066,135.61658601964066,38.74650808235563,0.9866717262171159,0.0,-235891.90384914193,-239484.16634430655,NaN,370.00189733141843,-0.23589190384914194
2904,4.023041551056927e6,169334.87097614064,24.89738976255728,392.83452396338294,0.13293941475707965,132.93941475707965,38.746510880981525,0.9866717974835388,0.0,-235837.47542423048,-239428.90906013246,NaN,370.0019240563271,-0.23583747542423047
2905,4.023824064649599e6,169536.05316123695,24.898137431820743,392.8937830263366,0.13238586296198548,132.38586296198548,38.74651070941825,0.9866717931147161,0.0,-235407.3152918658,-238992.1982658536,NaN,370.0019224180185,-0.2354073152918658
2906,4.02465310477443e6,169519.51844884187,24.89889447191328,392.9799782187144,0.13182029077585017,131.82029077585017,38.746511899638456,0.9866718234234246,0.0,-235238.76275020454,-238821.0789342178,NaN,370.00193378378424,-0.23523876275020453
2907,4.0254134399165385e6,169188.92705422186,24.899565638342725,393.09118377801394,0.12948240144425016,129.48240144425017,38.746512081924436,0.986671828065299,0.0,-235530.2181868271,-239116.97277850469,NaN,370.0019355244871,-0.23553021818682712
2908,4.0261881187304817e6,169193.2617848921,24.900168597426166,393.1697101881335,0.1262566911454121,126.2566911454121,38.74650962642509,0.9866717655365216,0.0,-235219.449438139,-238801.47151080103,NaN,370.0019120761956,-0.23521944943813902
2909,4.026931036556797e6,169293.93653299526,24.900770173928258,393.2351783918249,0.12409992608903182,124.09992608903183,38.746508039464814,0.9866717251249102,0.0,-235337.0850661735,-238920.89854433856,NaN,370.0018969218413,-0.23533708506617348
2910,4.027668349502944e6,169257.31308514692,24.90134747844687,393.3140709906011,0.12231154765511215,122.31154765511215,38.746504350854444,0.9866716311952184,0.0,-235809.38333395348,-239400.3891715264,NaN,370.0018616982069,-0.2358093833339535
2911,4.0283572676235405e6,169056.0280467673,24.90178667845185,393.40481545125107,0.12037345141448014,120.37345141448014,38.74650253871737,0.9866715850495268,0.0,-235914.72867249185,-239507.33875379883,NaN,370.0018443935725,-0.23591472867249186
2912,4.028978927182105e6,168799.77514230242,24.902234173944866,393.4943070376965,0.11822369399032386,118.22369399032385,38.746498582039386,0.9866714842935492,0.0,-235675.9459051383,-239264.91970064802,NaN,370.00180661008096,-0.2356759459051383
2913,4.0296243321469785e6,168817.0323873759,24.90290457227356,393.55833840566794,0.11682539003333897,116.82539003333898,38.74649569763186,0.9866714108427147,0.0,-235776.02397674965,-239366.52180380677,NaN,370.001779066018,-0.23577602397674965
2914,4.0302056124613145e6,168730.74220611335,24.903781589702184,393.6263884052193,0.11606462715693572,116.06462715693571,38.74649397127643,0.9866713668814345,0.0,-235732.13008569198,-239321.9594778599,NaN,370.00176258053796,-0.235732130085692
